1633046400000,2.11500000,2.27500000,2.09200000,2.25600000,197157573.90000000,1633132799999,433361124.25010000,564686,99009838.10000000,217697426.85060000,0
1633132800000,2.25500000,2.32200000,2.19200000,2.24700000,147408004.50000000,1633219199999,333039551.07770000,477599,73656543.00000000,166488243.02320000,0
1633219200000,2.24700000,2.30900000,2.22100000,2.25100000,136980609.80000000,1633305599999,310612221.97900000,401615,65692873.90000000,149021913.46910000,0
1633305600000,2.25100000,2.25300000,2.15000000,2.19100000,149496124.60000000,1633391999999,327691885.09890000,454491,73143082.10000000,160400156.37980000,0
1633392000000,2.19100000,2.25800000,2.17500000,2.23300000,131834376.00000000,1633478399999,292154180.81590000,400324,65029836.10000000,144141772.31340000,0
1633478400000,2.23200000,2.25100000,2.11100000,2.20900000,192646609.50000000,1633564799999,423382653.06890000,579392,92498510.60000000,203391114.98970000,0
1633564800000,2.20900000,2.37500000,2.15000000,2.27800000,254708498.40000000,1633651199999,579456296.88760000,895423,126166143.70000000,287274960.86860000,0
1633651200000,2.27800000,2.31300000,2.21300000,2.23700000,138317391.40000000,1633737599999,314113673.58260000,370017,65638580.20000000,149114083.54610000,0
1633737600000,2.23800000,2.30000000,2.22000000,2.26800000,108667313.30000000,1633823999999,246084345.87390000,277411,53449337.90000000,121069438.61290000,0
1633824000000,2.26900000,2.27700000,2.16000000,2.18900000,110373473.10000000,1633910399999,246493612.88570000,324628,52296362.30000000,116852439.83810000,0
1633910400000,2.18900000,2.25000000,2.10700000,2.17100000,124908952.10000000,1633996799999,273897541.45360000,353292,58907230.70000000,129270436.94050000,0
1633996800000,2.17100000,2.17300000,2.07100000,2.11800000,150529530.20000000,1634083199999,319037519.84490000,440973,73871369.40000000,156594867.07140000,0
1634083200000,2.11700000,2.20000000,2.07800000,2.19000000,133035035.40000000,1634169599999,283797635.93370000,367591,66524330.50000000,141970242.06820000,0
1634169600000,2.18900000,2.22500000,2.15500000,2.17200000,109132237.40000000,1634255999999,238397065.88700000,324497,54773917.50000000,119668559.32560000,0
1634256000000,2.17200000,2.24300000,2.13600000,2.21800000,205811006.80000000,1634342399999,451807548.91400000,522957,102239491.60000000,224533247.04660000,0
1634342400000,2.21700000,2.25000000,2.16900000,2.17900000,103000332.90000000,1634428799999,227685264.71490000,295180,48310551.30000000,106842085.67760000,0
1634428800000,2.17800000,2.18900000,2.08900000,2.15800000,109914412.10000000,1634515199999,236546953.29210000,304319,52053926.90000000,112071068.82300000,0
1634515200000,2.15800000,2.17600000,2.10500000,2.12800000,96988762.80000000,1634601599999,207296556.46660000,268841,47165082.80000000,100813376.11630000,0
1634601600000,2.12700000,2.15700000,2.09300000,2.11000000,94391775.60000000,1634687999999,200312951.06220000,249571,45497181.00000000,96576388.56460000,0
1634688000000,2.11000000,2.20800000,2.09200000,2.19000000,135969738.80000000,1634774399999,293600383.72370000,412084,70033402.70000000,151201393.48130000,0
1634774400000,2.19000000,2.29800000,2.13100000,2.13700000,265787667.10000000,1634860799999,590422379.41610000,911699,127730955.70000000,283860314.14190000,0
1634860800000,2.13600000,2.21000000,2.12500000,2.15600000,130738721.40000000,1634947199999,283280913.86650000,384968,63043485.50000000,136670885.99900000,0
1634947200000,2.15700000,2.17500000,2.13100000,2.16600000,74106470.80000000,1635033599999,159697494.67460000,204540,36690053.30000000,79092254.46500000,0
1635033600000,2.16700000,2.16900000,2.09300000,2.12000000,97230595.40000000,1635119999999,206668183.89290000,311116,45137916.70000000,95968373.87940000,0
1635120000000,2.11900000,2.17800000,2.11400000,2.14400000,105874037.90000000,1635206399999,227310466.30760000,306467,51337194.90000000,110225489.13210000,0
1635206400000,2.14500000,2.20200000,2.12200000,2.13700000,142897864.50000000,1635292799999,309937222.20480000,441608,69630914.90000000,151108970.76220000,0
1635292800000,2.13800000,2.15600000,1.80400000,1.91200000,397889032.10000000,1635379199999,788261687.38651800,1112284,185253559.90000000,366876723.47474000,0
1635379200000,1.91200000,2.05800000,1.90500000,1.98700000,253879713.50000000,1635465599999,502808459.49740000,714638,126370506.30000000,250382104.06100000,0
1635465600000,1.98700000,2.04800000,1.97900000,2.01500000,154761692.90000000,1635551999999,310763415.41380000,405405,77072045.40000000,154820522.40070000,0
1635552000000,2.01600000,2.01900000,1.92400000,1.95500000,122995185.80000000,1635638399999,242877472.35810000,354589,59414369.60000000,117346094.79030000,0
1635638400000,1.95700000,2.02900000,1.91800000,1.96400000,146413161.50000000,1635724799999,287446094.52920000,419105,73103736.70000000,143613943.78350000,0
