1630454400000,463.90000000,490.00000000,455.10000000,489.40000000,1320635.94000000,1630540799999,627928762.56250000,702925,691582.64300000,328993144.61410000,0
1630540800000,489.50000000,504.70000000,478.00000000,483.70000000,1245680.69880000,1630627199999,611758853.50143600,787674,648219.15570000,318489751.20287600,0
1630627200000,483.60000000,495.00000000,473.00000000,488.50000000,1094104.74200000,1630713599999,533570500.43330000,652207,559932.54400000,273213671.12550000,0
1630713600000,488.40000000,509.90000000,485.20000000,497.70000000,1248261.62770000,1630799999999,619851481.25859100,713105,643245.75420000,319419062.64874100,0
1630800000000,497.80000000,505.20000000,488.40000000,504.80000000,878406.04500000,1630886399999,436390403.43930000,598313,449961.16400000,223617413.05330000,0
1630886400000,504.90000000,509.00000000,486.90000000,496.10000000,1121398.97800000,1630972799999,559438324.51250000,718084,565681.05100000,282347697.97620000,0
1630972800000,496.10000000,504.80000000,369.00000000,418.70000000,3358688.12290000,1631059199999,1479395491.55728600,1548603,1602132.47840000,704689590.64582400,0
1631059200000,418.70000000,425.50000000,382.30000000,415.00000000,2058507.11000000,1631145599999,841566323.66550000,884760,991266.11800000,405521820.04150000,0
1631145600000,415.20000000,436.10000000,403.40000000,421.30000000,1543293.22100000,1631231999999,644440971.82150000,778617,792147.07100000,330788995.12460000,0
1631232000000,421.30000000,439.40000000,393.20000000,401.40000000,1528906.75100000,1631318399999,632034252.05290000,746322,760307.29700000,314486097.78360000,0
1631318400000,401.40000000,415.30000000,399.30000000,405.10000000,922767.05500000,1631404799999,376762491.34780000,470341,461508.38700000,188470359.68530000,0
1631404800000,405.00000000,421.50000000,397.40000000,416.30000000,981402.88300000,1631491199999,405085778.08380000,522393,488821.90800000,201820737.28380000,0
1631491200000,416.40000000,419.70000000,383.00000000,399.10000000,1531654.71900000,1631577599999,609769200.40370000,690953,769807.15000000,306456631.04620000,0
1631577600000,399.10000000,414.70000000,395.70000000,414.30000000,930635.79200000,1631663999999,376195780.15790000,532901,480280.30700000,194161253.14830000,0
1631664000000,414.30000000,438.00000000,409.60000000,431.30000000,1182055.63100000,1631750399999,502438326.37070000,635488,622747.31700000,264847197.75760000,0
1631750400000,431.20000000,435.00000000,415.60000000,424.30000000,1037049.02000000,1631836799999,442117531.72710000,617329,518404.57700000,221110736.80850000,0
1631836800000,424.20000000,426.00000000,400.40000000,406.60000000,844137.72700000,1631923199999,349222596.77810000,522901,418600.64300000,173221233.92680000,0
1631923200000,406.80000000,420.00000000,401.50000000,410.70000000,733479.73900000,1632009599999,303442614.61760000,506743,373050.94200000,154348317.66550000,0
1632009600000,410.80000000,419.00000000,402.80000000,408.60000000,743095.72100000,1632095999999,305428364.01040000,528398,366704.10000000,150773174.20690000,0
1632096000000,408.50000000,410.10000000,353.70000000,364.10000000,1865673.94010000,1632182399999,703797628.79795600,977685,881923.51540000,332657848.45196500,0
1632182400000,364.10000000,376.00000000,336.80000000,344.40000000,1577059.12610000,1632268799999,566624712.03119900,763984,791896.44080000,284572679.57325000,0
1632268800000,344.40000000,379.90000000,342.30000000,379.00000000,1085212.97200000,1632355199999,394051611.60320000,597515,553884.79500000,201235269.54570000,0
1632355200000,378.90000000,384.60000000,369.00000000,383.50000000,992215.17600000,1632441599999,374836991.56990000,519442,493566.18100000,186466460.68260000,0
1632441600000,383.50000000,385.30000000,333.60000000,355.00000000,1718950.21900000,1632527999999,611327922.31823400,748096,832490.10890000,295986539.32521000,0
1632528000000,355.00000000,360.80000000,343.20000000,349.60000000,916797.61700000,1632614399999,322522702.06660000,418464,453287.43800000,159500728.56290000,0
1632614400000,349.60000000,353.00000000,320.00000000,344.00000000,1538759.16180000,1632700799999,521735683.85030100,622577,746995.23850000,253455370.05068600,0
1632700800000,344.00000000,357.60000000,335.00000000,335.50000000,956544.06900000,1632787199999,332372476.51150000,457187,471865.40900000,164032359.69460000,0
1632787200000,335.50000000,344.60000000,330.00000000,333.00000000,922077.22700000,1632873599999,310828343.69740000,417006,462640.09700000,156013524.12820000,0
1632873600000,332.90000000,375.40000000,331.20000000,367.70000000,1696420.04500000,1632959999999,612547661.88390000,653011,847213.72500000,305701063.91090000,0
1632960000000,367.70000000,388.80000000,366.40000000,387.50000000,1163674.20600000,1633046399999,439628574.41840000,551245,596095.31300000,225216292.80130000,0
